instance_id,project,target_stable_branch,change_id,master_patch_url,stable_backport_url,same_files_modified,file_overlap_ratio,files_only_in_master,files_only_in_stable,master_lines_added,master_lines_removed,stable_lines_added,stable_lines_removed,diff_size_ratio,days_to_backport,only_iac,has_explicit_tests,master_patchsets,master_human_messages,master_human_reviewers,master_review_duration_days,master_review_hours,master_ci_failures,master_human_negative_votes,master_api_status,bp_patchsets,bp_human_messages,bp_human_reviewers,bp_review_duration_days,bp_review_hours,bp_ci_failures,bp_human_negative_votes,bp_api_status,backport_type
openstack-puppet-openstack-integration-stable-xena-I17666d9,openstack/puppet-openstack-integration,stable/xena,I17666d9507564acb05a69143879ca2ec4b0bdeb0,https://review.opendev.org/c/openstack/puppet-openstack-integration/+/891326,https://review.opendev.org/c/openstack/puppet-openstack-integration/+/908158,False,0.8571,manifests/manila.pp|manifests/octavia.pp|manifests/qdr.pp,,7,123,5,63,0.5231,175,False,False,2,2,2,1.77,42.38,0,0,ok,1,2,2,1.33,32.02,1,0,ok,Modified
openstack-puppet-openstack-integration-stable-yoga-I17666d9,openstack/puppet-openstack-integration,stable/yoga,I17666d9507564acb05a69143879ca2ec4b0bdeb0,https://review.opendev.org/c/openstack/puppet-openstack-integration/+/891326,https://review.opendev.org/c/openstack/puppet-openstack-integration/+/907943,False,0.9048,manifests/manila.pp|manifests/qdr.pp,,7,123,5,64,0.5308,174,False,False,2,2,2,1.77,42.38,0,0,ok,1,2,2,0.67,16.18,1,0,ok,Modified
openstack-puppet-openstack-integration-stable-zed-I17666d9,openstack/puppet-openstack-integration,stable/zed,I17666d9507564acb05a69143879ca2ec4b0bdeb0,https://review.opendev.org/c/openstack/puppet-openstack-integration/+/891326,https://review.opendev.org/c/openstack/puppet-openstack-integration/+/907796,False,0.9524,manifests/qdr.pp,,7,123,5,65,0.5385,173,False,False,2,2,2,1.77,42.38,0,0,ok,2,2,2,0.27,6.56,1,0,ok,Modified
openstack-puppet-openstack-integration-stable-2023.1-I17666d9,openstack/puppet-openstack-integration,stable/2023.1,I17666d9507564acb05a69143879ca2ec4b0bdeb0,https://review.opendev.org/c/openstack/puppet-openstack-integration/+/891326,https://review.opendev.org/c/openstack/puppet-openstack-integration/+/907705,True,1.0,,,7,123,7,122,0.9923,173,False,False,2,2,2,1.77,42.38,0,0,ok,1,2,2,0.62,14.99,0,0,ok,Modified
openstack-openstack-ansible-lxc_hosts-stable-zed-I42f5b43,openstack/openstack-ansible-lxc_hosts,stable/zed,I42f5b43f09d3c530813dd7fd334eafce7a5eaf39,https://review.opendev.org/c/openstack/openstack-ansible-lxc_hosts/+/888278,https://review.opendev.org/c/openstack/openstack-ansible-lxc_hosts/+/892312,True,1.0,,,18,11,18,11,1.0,14,False,False,3,2,2,34.24,821.72,8,0,ok,1,2,2,7.31,175.53,3,0,ok,Clean
openstack-openstack-ansible-lxc_hosts-stable-2023.1-I42f5b43,openstack/openstack-ansible-lxc_hosts,stable/2023.1,I42f5b43f09d3c530813dd7fd334eafce7a5eaf39,https://review.opendev.org/c/openstack/openstack-ansible-lxc_hosts/+/888278,https://review.opendev.org/c/openstack/openstack-ansible-lxc_hosts/+/892311,True,1.0,,,18,11,18,11,1.0,12,False,False,3,2,2,34.24,821.72,8,0,ok,1,1,1,5.98,143.61,0,0,ok,Clean
openstack-openstack-ansible-lxc_hosts-stable-yoga-I42f5b43,openstack/openstack-ansible-lxc_hosts,stable/yoga,I42f5b43f09d3c530813dd7fd334eafce7a5eaf39,https://review.opendev.org/c/openstack/openstack-ansible-lxc_hosts/+/888278,https://review.opendev.org/c/openstack/openstack-ansible-lxc_hosts/+/892313,True,1.0,,,18,11,18,11,1.0,12,False,False,3,2,2,34.24,821.72,8,0,ok,1,1,1,5.96,143.05,1,0,ok,Clean
openstack-bifrost-stable-xena-Iab88b3a,openstack/bifrost,stable/xena,Iab88b3a28378cc22f767204bef84128bc9627210,https://review.opendev.org/c/openstack/bifrost/+/822895,https://review.opendev.org/c/openstack/bifrost/+/891134,True,1.0,,,9,2,9,2,1.0,7,False,False,10,18,3,594.31,14263.36,14,3,ok,1,6,3,7.7,184.74,1,1,ok,Clean
openstack-bifrost-stable-yoga-Iab88b3a,openstack/bifrost,stable/yoga,Iab88b3a28378cc22f767204bef84128bc9627210,https://review.opendev.org/c/openstack/bifrost/+/822895,https://review.opendev.org/c/openstack/bifrost/+/891127,True,1.0,,,9,2,9,2,1.0,7,False,False,10,18,3,594.31,14263.36,14,3,ok,1,8,4,7.06,169.39,7,0,ok,Clean
openstack-bifrost-stable-zed-Iab88b3a,openstack/bifrost,stable/zed,Iab88b3a28378cc22f767204bef84128bc9627210,https://review.opendev.org/c/openstack/bifrost/+/822895,https://review.opendev.org/c/openstack/bifrost/+/891125,True,1.0,,,9,2,9,2,1.0,7,False,False,10,18,3,594.31,14263.36,14,3,ok,1,4,4,7.0,168.11,3,0,ok,Clean
openstack-bifrost-stable-2023.1-Iab88b3a,openstack/bifrost,stable/2023.1,Iab88b3a28378cc22f767204bef84128bc9627210,https://review.opendev.org/c/openstack/bifrost/+/822895,https://review.opendev.org/c/openstack/bifrost/+/891124,True,1.0,,,9,2,9,2,1.0,7,False,False,10,18,3,594.31,14263.36,14,3,ok,1,6,4,6.94,166.48,5,0,ok,Clean
openstack-puppet-openstack-integration-stable-2023.1-Ia07f1be,openstack/puppet-openstack-integration,stable/2023.1,Ia07f1be0491bb25a0e5d7b518e9c764a6281474d,https://review.opendev.org/c/openstack/puppet-openstack-integration/+/890000,https://review.opendev.org/c/openstack/puppet-openstack-integration/+/932384,True,1.0,,,29,19,29,19,1.0,441,False,False,4,3,2,2.64,63.45,5,0,ok,1,2,2,0.21,5.03,1,0,ok,Clean
openstack-puppet-openstack-integration-stable-2023.1-I2611627,openstack/puppet-openstack-integration,stable/2023.1,I26116275b63815ec8c95591aa520aae4e2fb39c5,https://review.opendev.org/c/openstack/puppet-openstack-integration/+/889987,https://review.opendev.org/c/openstack/puppet-openstack-integration/+/932383,True,1.0,,,1,5,1,5,1.0,441,True,False,2,7,2,3.07,73.68,6,0,ok,1,2,2,0.21,4.95,1,0,ok,Clean
openstack-kolla-ansible-stable-2023.1-I7ea236f,openstack/kolla-ansible,stable/2023.1,I7ea236f59a7ede1f5a9ab4c60e7e5aba907ea5b8,https://review.opendev.org/c/openstack/kolla-ansible/+/888738,https://review.opendev.org/c/openstack/kolla-ansible/+/889803,True,1.0,,,2,0,2,0,1.0,14,True,False,1,6,5,9.63,231.19,1,0,ok,2,3,2,14.08,337.82,1,0,ok,Clean
openstack-kolla-ansible-stable-yoga-I0b437a7,openstack/kolla-ansible,stable/yoga,I0b437a77aeb61bc5ae9238f900a1fa00cbc34e18,https://review.opendev.org/c/openstack/kolla-ansible/+/889189,https://review.opendev.org/c/openstack/kolla-ansible/+/890485,True,1.0,,,7,0,7,0,1.0,16,False,False,1,6,6,3.72,89.3,1,0,ok,1,4,4,5.83,139.84,0,0,ok,Clean
openstack-kolla-ansible-stable-zed-I0b437a7,openstack/kolla-ansible,stable/zed,I0b437a77aeb61bc5ae9238f900a1fa00cbc34e18,https://review.opendev.org/c/openstack/kolla-ansible/+/889189,https://review.opendev.org/c/openstack/kolla-ansible/+/890484,True,1.0,,,7,0,7,0,1.0,16,False,False,1,6,6,3.72,89.3,1,0,ok,1,5,5,5.83,139.84,1,0,ok,Clean
openstack-kolla-ansible-stable-2023.1-I0b437a7,openstack/kolla-ansible,stable/2023.1,I0b437a77aeb61bc5ae9238f900a1fa00cbc34e18,https://review.opendev.org/c/openstack/kolla-ansible/+/889189,https://review.opendev.org/c/openstack/kolla-ansible/+/890483,True,1.0,,,7,0,7,0,1.0,16,False,False,1,6,6,3.72,89.3,1,0,ok,1,7,5,5.83,139.85,2,0,ok,Clean
openstack-puppet-keystone-stable-yoga-I80117d1,openstack/puppet-keystone,stable/yoga,I80117d1c7ab1bd9642a6c3d416c6683ae024894a,https://review.opendev.org/c/openstack/puppet-keystone/+/886922,https://review.opendev.org/c/openstack/puppet-keystone/+/890102,True,1.0,,,4,1,4,1,1.0,19,False,False,1,8,3,16.47,395.38,6,0,ok,1,2,2,0.65,15.67,1,0,ok,Clean
openstack-puppet-keystone-stable-zed-I80117d1,openstack/puppet-keystone,stable/zed,I80117d1c7ab1bd9642a6c3d416c6683ae024894a,https://review.opendev.org/c/openstack/puppet-keystone/+/886922,https://review.opendev.org/c/openstack/puppet-keystone/+/889034,True,1.0,,,4,1,4,1,1.0,11,False,False,1,8,3,16.47,395.38,6,0,ok,1,1,1,2.34,56.16,1,0,ok,Clean
openstack-puppet-keystone-stable-2023.1-I80117d1,openstack/puppet-keystone,stable/2023.1,I80117d1c7ab1bd9642a6c3d416c6683ae024894a,https://review.opendev.org/c/openstack/puppet-keystone/+/886922,https://review.opendev.org/c/openstack/puppet-keystone/+/887877,True,1.0,,,4,1,4,1,1.0,0,False,False,1,8,3,16.47,395.38,6,0,ok,2,2,2,6.0,144.1,4,0,ok,Clean
openstack-openstack-ansible-plugins-stable-zed-I11b1046,openstack/openstack-ansible-plugins,stable/zed,I11b1046ea91cef7de0b2f6433baabbb144e07700,https://review.opendev.org/c/openstack/openstack-ansible-plugins/+/886458,https://review.opendev.org/c/openstack/openstack-ansible-plugins/+/888153,True,1.0,,,15,1,15,1,1.0,48,False,False,2,2,2,21.01,504.28,2,0,ok,3,2,2,48.11,1154.55,7,0,ok,Clean
openstack-openstack-ansible-plugins-stable-2023.1-I11b1046,openstack/openstack-ansible-plugins,stable/2023.1,I11b1046ea91cef7de0b2f6433baabbb144e07700,https://review.opendev.org/c/openstack/openstack-ansible-plugins/+/886458,https://review.opendev.org/c/openstack/openstack-ansible-plugins/+/888152,True,1.0,,,15,1,15,1,1.0,1,False,False,2,2,2,21.01,504.28,2,0,ok,1,1,1,1.93,46.33,1,0,ok,Clean
openstack-openstack-ansible-haproxy_server-stable-2023.1-I184021b,openstack/openstack-ansible-haproxy_server,stable/2023.1,I184021b65d6f3f28526c9fa09bea90a2baef77b2,https://review.opendev.org/c/openstack/openstack-ansible-haproxy_server/+/887573,https://review.opendev.org/c/openstack/openstack-ansible-haproxy_server/+/888084,True,1.0,,,1,1,1,1,1.0,41,True,False,2,2,1,6.49,155.67,4,0,ok,1,2,3,41.39,993.43,3,0,ok,Clean
openstack-openstack-ansible-os_nova-stable-2023.1-I56aee80,openstack/openstack-ansible-os_nova,stable/2023.1,I56aee80180804b8a3e3316cffc6fa8115513b8f1,https://review.opendev.org/c/openstack/openstack-ansible-os_nova/+/885337,https://review.opendev.org/c/openstack/openstack-ansible-os_nova/+/887878,True,1.0,,,4,0,4,0,1.0,6,True,False,1,1,1,30.51,732.16,1,0,ok,1,2,2,6.01,144.29,0,0,ok,Clean
openstack-neutron-stable-zed-Ie4e807b,openstack/neutron,stable/zed,Ie4e807b1490d59390316ec20b499b7676acfe410,https://review.opendev.org/c/openstack/neutron/+/843245,https://review.opendev.org/c/openstack/neutron/+/895023,True,1.0,,,20,17,20,17,1.0,70,False,True,19,16,4,406.49,9755.78,28,0,ok,1,4,3,0.44,10.46,1,0,ok,Clean
openstack-neutron-stable-2023.1-Ie4e807b,openstack/neutron,stable/2023.1,Ie4e807b1490d59390316ec20b499b7676acfe410,https://review.opendev.org/c/openstack/neutron/+/843245,https://review.opendev.org/c/openstack/neutron/+/894857,True,1.0,,,20,17,20,17,1.0,70,False,True,19,16,4,406.49,9755.78,28,0,ok,1,6,4,0.95,22.92,1,0,ok,Clean
openstack-puppet-nova-stable-yoga-Id3ca3c5,openstack/puppet-nova,stable/yoga,Id3ca3c57026549c17bb3c8a3bedee08672168c5d,https://review.opendev.org/c/openstack/puppet-nova/+/886782,https://review.opendev.org/c/openstack/puppet-nova/+/890103,True,1.0,,,4,1,4,1,1.0,28,False,False,1,8,2,10.76,258.19,5,0,ok,1,3,2,0.83,19.92,3,0,ok,Clean
openstack-puppet-nova-stable-zed-Id3ca3c5,openstack/puppet-nova,stable/zed,Id3ca3c57026549c17bb3c8a3bedee08672168c5d,https://review.opendev.org/c/openstack/puppet-nova/+/886782,https://review.opendev.org/c/openstack/puppet-nova/+/889029,True,1.0,,,4,1,4,1,1.0,20,False,False,1,8,2,10.76,258.19,5,0,ok,1,1,1,2.34,56.17,1,0,ok,Clean
openstack-puppet-nova-stable-2023.1-Id3ca3c5,openstack/puppet-nova,stable/2023.1,Id3ca3c57026549c17bb3c8a3bedee08672168c5d,https://review.opendev.org/c/openstack/puppet-nova/+/886782,https://review.opendev.org/c/openstack/puppet-nova/+/887876,True,1.0,,,4,1,4,1,1.0,15,False,False,1,8,2,10.76,258.19,5,0,ok,1,5,2,12.68,304.36,3,0,ok,Clean
openstack-puppet-manila-stable-yoga-I2364aed,openstack/puppet-manila,stable/yoga,I2364aed9cadceaa9b71b570357975b93634f71a2,https://review.opendev.org/c/openstack/puppet-manila/+/886924,https://review.opendev.org/c/openstack/puppet-manila/+/890017,True,1.0,,,4,1,4,1,1.0,28,False,False,1,5,2,7.61,182.55,3,0,ok,1,2,2,0.61,14.71,0,0,ok,Clean
openstack-puppet-manila-stable-zed-I2364aed,openstack/puppet-manila,stable/zed,I2364aed9cadceaa9b71b570357975b93634f71a2,https://review.opendev.org/c/openstack/puppet-manila/+/886924,https://review.opendev.org/c/openstack/puppet-manila/+/889229,True,1.0,,,4,1,4,1,1.0,20,False,False,1,5,2,7.61,182.55,3,0,ok,1,2,1,2.36,56.58,2,0,ok,Clean
openstack-puppet-manila-stable-2023.1-I2364aed,openstack/puppet-manila,stable/2023.1,I2364aed9cadceaa9b71b570357975b93634f71a2,https://review.opendev.org/c/openstack/puppet-manila/+/886924,https://review.opendev.org/c/openstack/puppet-manila/+/887875,True,1.0,,,4,1,4,1,1.0,8,False,False,1,5,2,7.61,182.55,3,0,ok,1,2,2,5.56,133.47,0,0,ok,Clean
openstack-kolla-ansible-stable-2023.1-Iba62e76,openstack/kolla-ansible,stable/2023.1,Iba62e76b3cf83f3ade6df81288d2d77129ffc725,https://review.opendev.org/c/openstack/kolla-ansible/+/887020,https://review.opendev.org/c/openstack/kolla-ansible/+/887069,True,1.0,,,22,0,22,0,1.0,42,False,False,12,11,3,1.23,29.48,12,0,ok,1,2,1,42.93,1030.37,2,0,ok,Clean
openstack-kolla-ansible-stable-zed-Iba62e76,openstack/kolla-ansible,stable/zed,Iba62e76b3cf83f3ade6df81288d2d77129ffc725,https://review.opendev.org/c/openstack/kolla-ansible/+/887020,https://review.opendev.org/c/openstack/kolla-ansible/+/887170,True,1.0,,,22,0,22,0,1.0,42,False,False,12,11,3,1.23,29.48,12,0,ok,1,2,1,42.93,1030.37,2,0,ok,Clean
openstack-openstack-ansible-galera_server-stable-yoga-I28c6a0e,openstack/openstack-ansible-galera_server,stable/yoga,I28c6a0e0b41d4d29c3e79e601de45ea373dee4fb,https://review.opendev.org/c/openstack/openstack-ansible-galera_server/+/886180,https://review.opendev.org/c/openstack/openstack-ansible-galera_server/+/887144,True,1.0,,,106,32,106,32,1.0,101,False,False,3,4,3,12.13,291.22,6,0,ok,1,1,3,100.49,2411.76,6,0,ok,Clean
openstack-openstack-ansible-galera_server-stable-zed-I28c6a0e,openstack/openstack-ansible-galera_server,stable/zed,I28c6a0e0b41d4d29c3e79e601de45ea373dee4fb,https://review.opendev.org/c/openstack/openstack-ansible-galera_server/+/886180,https://review.opendev.org/c/openstack/openstack-ansible-galera_server/+/887143,True,1.0,,,106,32,106,32,1.0,64,False,False,3,4,3,12.13,291.22,6,0,ok,2,6,3,64.12,1538.81,8,0,ok,Clean
openstack-openstack-ansible-galera_server-stable-2023.1-I28c6a0e,openstack/openstack-ansible-galera_server,stable/2023.1,I28c6a0e0b41d4d29c3e79e601de45ea373dee4fb,https://review.opendev.org/c/openstack/openstack-ansible-galera_server/+/886180,https://review.opendev.org/c/openstack/openstack-ansible-galera_server/+/887139,True,1.0,,,106,32,106,32,1.0,15,False,False,3,4,3,12.13,291.22,6,0,ok,1,2,2,15.12,362.99,1,0,ok,Clean
openstack-puppet-sahara-stable-yoga-I72b2d29,openstack/puppet-sahara,stable/yoga,I72b2d29962e82e9c254c2254663865da2b747e3b,https://review.opendev.org/c/openstack/puppet-sahara/+/886930,https://review.opendev.org/c/openstack/puppet-sahara/+/890019,True,1.0,,,4,1,4,1,1.0,34,False,False,1,3,2,1.22,29.35,1,0,ok,1,2,2,0.66,15.76,1,0,ok,Clean
openstack-puppet-sahara-stable-zed-I72b2d29,openstack/puppet-sahara,stable/zed,I72b2d29962e82e9c254c2254663865da2b747e3b,https://review.opendev.org/c/openstack/puppet-sahara/+/886930,https://review.opendev.org/c/openstack/puppet-sahara/+/889221,True,1.0,,,4,1,4,1,1.0,27,False,False,1,3,2,1.22,29.35,1,0,ok,1,1,1,2.34,56.19,1,0,ok,Clean
openstack-puppet-sahara-stable-2023.1-I72b2d29,openstack/puppet-sahara,stable/2023.1,I72b2d29962e82e9c254c2254663865da2b747e3b,https://review.opendev.org/c/openstack/puppet-sahara/+/886930,https://review.opendev.org/c/openstack/puppet-sahara/+/887874,True,1.0,,,4,1,4,1,1.0,15,False,False,1,3,2,1.22,29.35,1,0,ok,1,2,2,5.59,134.27,1,0,ok,Clean
openstack-puppet-watcher-stable-yoga-I9c48041,openstack/puppet-watcher,stable/yoga,I9c4804116384465fbefa419c1158a87ab8b2c872,https://review.opendev.org/c/openstack/puppet-watcher/+/886933,https://review.opendev.org/c/openstack/puppet-watcher/+/890112,True,1.0,,,4,1,4,1,1.0,35,False,False,1,2,2,0.77,18.39,0,0,ok,1,2,2,0.65,15.56,1,0,ok,Clean
openstack-puppet-watcher-stable-zed-I9c48041,openstack/puppet-watcher,stable/zed,I9c4804116384465fbefa419c1158a87ab8b2c872,https://review.opendev.org/c/openstack/puppet-watcher/+/886933,https://review.opendev.org/c/openstack/puppet-watcher/+/889036,True,1.0,,,4,1,4,1,1.0,27,False,False,1,2,2,0.77,18.39,0,0,ok,1,1,1,2.32,55.79,1,0,ok,Clean
openstack-puppet-watcher-stable-2023.1-I9c48041,openstack/puppet-watcher,stable/2023.1,I9c4804116384465fbefa419c1158a87ab8b2c872,https://review.opendev.org/c/openstack/puppet-watcher/+/886933,https://review.opendev.org/c/openstack/puppet-watcher/+/887873,True,1.0,,,4,1,4,1,1.0,16,False,False,1,2,2,0.77,18.39,0,0,ok,1,3,2,6.0,143.98,1,0,ok,Clean
openstack-puppet-zaqar-stable-yoga-Id770563,openstack/puppet-zaqar,stable/yoga,Id77056322ad610006ac0f216870d679b250ab702,https://review.opendev.org/c/openstack/puppet-zaqar/+/886934,https://review.opendev.org/c/openstack/puppet-zaqar/+/890013,True,1.0,,,4,1,4,1,1.0,35,False,False,1,2,2,0.74,17.85,0,0,ok,1,2,2,0.66,15.79,1,0,ok,Clean
openstack-puppet-zaqar-stable-zed-Id770563,openstack/puppet-zaqar,stable/zed,Id77056322ad610006ac0f216870d679b250ab702,https://review.opendev.org/c/openstack/puppet-zaqar/+/886934,https://review.opendev.org/c/openstack/puppet-zaqar/+/889226,True,1.0,,,4,1,4,1,1.0,27,False,False,1,2,2,0.74,17.85,0,0,ok,1,3,1,2.44,58.61,3,0,ok,Clean
openstack-puppet-zaqar-stable-2023.1-Id770563,openstack/puppet-zaqar,stable/2023.1,Id77056322ad610006ac0f216870d679b250ab702,https://review.opendev.org/c/openstack/puppet-zaqar/+/886934,https://review.opendev.org/c/openstack/puppet-zaqar/+/887872,True,1.0,,,4,1,4,1,1.0,15,False,False,1,2,2,0.74,17.85,0,0,ok,1,2,2,5.57,133.68,0,0,ok,Clean
openstack-puppet-placement-stable-yoga-Iaf0bae6,openstack/puppet-placement,stable/yoga,Iaf0bae66224d568a2a05f4ac5281c36bde2705e0,https://review.opendev.org/c/openstack/puppet-placement/+/886929,https://review.opendev.org/c/openstack/puppet-placement/+/890101,True,1.0,,,4,1,4,1,1.0,35,False,False,1,2,2,0.73,17.54,0,0,ok,1,2,2,0.67,16.2,1,0,ok,Clean
openstack-puppet-placement-stable-zed-Iaf0bae6,openstack/puppet-placement,stable/zed,Iaf0bae66224d568a2a05f4ac5281c36bde2705e0,https://review.opendev.org/c/openstack/puppet-placement/+/886929,https://review.opendev.org/c/openstack/puppet-placement/+/889030,True,1.0,,,4,1,4,1,1.0,27,False,False,1,2,2,0.73,17.54,0,0,ok,1,1,1,2.34,56.19,1,0,ok,Clean
openstack-puppet-placement-stable-2023.1-Iaf0bae6,openstack/puppet-placement,stable/2023.1,Iaf0bae66224d568a2a05f4ac5281c36bde2705e0,https://review.opendev.org/c/openstack/puppet-placement/+/886929,https://review.opendev.org/c/openstack/puppet-placement/+/887871,True,1.0,,,4,1,4,1,1.0,18,False,False,1,2,2,0.73,17.54,0,0,ok,1,5,2,7.88,189.14,4,0,ok,Clean
openstack-puppet-ironic-stable-yoga-I051bf72,openstack/puppet-ironic,stable/yoga,I051bf72e078071eee7e76638a4b17b0f8dd80013,https://review.opendev.org/c/openstack/puppet-ironic/+/886921,https://review.opendev.org/c/openstack/puppet-ironic/+/890084,True,1.0,,,8,2,8,2,1.0,35,False,False,5,3,2,0.73,17.55,2,0,ok,1,2,2,0.66,15.82,1,0,ok,Clean
openstack-puppet-ironic-stable-zed-I051bf72,openstack/puppet-ironic,stable/zed,I051bf72e078071eee7e76638a4b17b0f8dd80013,https://review.opendev.org/c/openstack/puppet-ironic/+/886921,https://review.opendev.org/c/openstack/puppet-ironic/+/889794,True,1.0,,,8,2,8,2,1.0,31,False,False,5,3,2,0.73,17.55,2,0,ok,3,2,2,1.11,26.63,1,0,ok,Clean
openstack-puppet-ironic-stable-2023.1-I051bf72,openstack/puppet-ironic,stable/2023.1,I051bf72e078071eee7e76638a4b17b0f8dd80013,https://review.opendev.org/c/openstack/puppet-ironic/+/886921,https://review.opendev.org/c/openstack/puppet-ironic/+/888641,True,1.0,,,8,2,8,2,1.0,21,False,False,5,3,2,0.73,17.55,2,0,ok,1,2,2,2.47,59.33,0,0,ok,Clean
openstack-puppet-ironic-stable-yoga-I9020ae4,openstack/puppet-ironic,stable/yoga,I9020ae48dc0e6b91c069fa56fc05daaed2494d97,https://review.opendev.org/c/openstack/puppet-ironic/+/886910,https://review.opendev.org/c/openstack/puppet-ironic/+/890009,True,1.0,,,9,0,9,0,1.0,35,True,False,3,3,2,0.74,17.81,2,0,ok,1,2,2,0.66,15.91,1,0,ok,Clean
openstack-puppet-ironic-stable-zed-I9020ae4,openstack/puppet-ironic,stable/zed,I9020ae48dc0e6b91c069fa56fc05daaed2494d97,https://review.opendev.org/c/openstack/puppet-ironic/+/886910,https://review.opendev.org/c/openstack/puppet-ironic/+/889798,True,1.0,,,9,0,9,0,1.0,31,True,False,3,3,2,0.74,17.81,2,0,ok,1,3,2,1.07,25.63,2,0,ok,Clean
openstack-puppet-ironic-stable-2023.1-I9020ae4,openstack/puppet-ironic,stable/2023.1,I9020ae48dc0e6b91c069fa56fc05daaed2494d97,https://review.opendev.org/c/openstack/puppet-ironic/+/886910,https://review.opendev.org/c/openstack/puppet-ironic/+/887870,True,1.0,,,9,0,9,0,1.0,15,True,False,3,3,2,0.74,17.81,2,0,ok,1,2,2,5.58,134.02,0,0,ok,Clean
openstack-puppet-magnum-stable-yoga-Ied6c775,openstack/puppet-magnum,stable/yoga,Ied6c7759af242021ed83e3c60197e74c947bf811,https://review.opendev.org/c/openstack/puppet-magnum/+/886923,https://review.opendev.org/c/openstack/puppet-magnum/+/890107,True,1.0,,,4,1,4,1,1.0,35,False,False,1,2,2,0.73,17.46,0,0,ok,1,2,2,0.64,15.45,1,0,ok,Clean
openstack-puppet-magnum-stable-zed-Ied6c775,openstack/puppet-magnum,stable/zed,Ied6c7759af242021ed83e3c60197e74c947bf811,https://review.opendev.org/c/openstack/puppet-magnum/+/886923,https://review.opendev.org/c/openstack/puppet-magnum/+/889228,True,1.0,,,4,1,4,1,1.0,27,False,False,1,2,2,0.73,17.46,0,0,ok,1,1,1,2.33,55.97,1,0,ok,Clean
openstack-puppet-magnum-stable-2023.1-Ied6c775,openstack/puppet-magnum,stable/2023.1,Ied6c7759af242021ed83e3c60197e74c947bf811,https://review.opendev.org/c/openstack/puppet-magnum/+/886923,https://review.opendev.org/c/openstack/puppet-magnum/+/887829,True,1.0,,,4,1,4,1,1.0,15,False,False,1,2,2,0.73,17.46,0,0,ok,1,2,2,5.57,133.56,0,0,ok,Clean
openstack-puppet-neutron-stable-yoga-I541a7db,openstack/puppet-neutron,stable/yoga,I541a7dbb11580155cf2bb3af0ffbf6ebc5b1220b,https://review.opendev.org/c/openstack/puppet-neutron/+/886927,https://review.opendev.org/c/openstack/puppet-neutron/+/890015,True,1.0,,,4,1,4,1,1.0,35,False,False,1,4,2,0.73,17.41,2,0,ok,1,3,2,0.83,19.9,3,0,ok,Clean
openstack-puppet-neutron-stable-zed-I541a7db,openstack/puppet-neutron,stable/zed,I541a7dbb11580155cf2bb3af0ffbf6ebc5b1220b,https://review.opendev.org/c/openstack/puppet-neutron/+/886927,https://review.opendev.org/c/openstack/puppet-neutron/+/889033,True,1.0,,,4,1,4,1,1.0,27,False,False,1,4,2,0.73,17.41,2,0,ok,1,3,1,2.4,57.49,2,0,ok,Clean
openstack-puppet-neutron-stable-2023.1-I541a7db,openstack/puppet-neutron,stable/2023.1,I541a7dbb11580155cf2bb3af0ffbf6ebc5b1220b,https://review.opendev.org/c/openstack/puppet-neutron/+/886927,https://review.opendev.org/c/openstack/puppet-neutron/+/887828,True,1.0,,,4,1,4,1,1.0,16,False,False,1,4,2,0.73,17.41,2,0,ok,1,3,2,6.01,144.26,1,0,ok,Clean
openstack-puppet-gnocchi-stable-yoga-I5b7504b,openstack/puppet-gnocchi,stable/yoga,I5b7504bc02b2576a8921d1a70bc1bd07b19c1023,https://review.opendev.org/c/openstack/puppet-gnocchi/+/886919,https://review.opendev.org/c/openstack/puppet-gnocchi/+/890108,True,1.0,,,4,1,4,1,1.0,35,False,False,1,2,2,0.73,17.41,0,0,ok,1,2,2,0.65,15.65,1,0,ok,Clean
openstack-puppet-gnocchi-stable-zed-I5b7504b,openstack/puppet-gnocchi,stable/zed,I5b7504bc02b2576a8921d1a70bc1bd07b19c1023,https://review.opendev.org/c/openstack/puppet-gnocchi/+/886919,https://review.opendev.org/c/openstack/puppet-gnocchi/+/889035,True,1.0,,,4,1,4,1,1.0,27,False,False,1,2,2,0.73,17.41,0,0,ok,1,1,1,2.33,55.99,1,0,ok,Clean
openstack-puppet-gnocchi-stable-2023.1-I5b7504b,openstack/puppet-gnocchi,stable/2023.1,I5b7504bc02b2576a8921d1a70bc1bd07b19c1023,https://review.opendev.org/c/openstack/puppet-gnocchi/+/886919,https://review.opendev.org/c/openstack/puppet-gnocchi/+/887827,True,1.0,,,4,1,4,1,1.0,16,False,False,1,2,2,0.73,17.41,0,0,ok,1,3,2,6.0,144.05,1,0,ok,Clean
openstack-puppet-aodh-stable-yoga-I7dc9f4a,openstack/puppet-aodh,stable/yoga,I7dc9f4a9849043624359eb97775af20d1885103a,https://review.opendev.org/c/openstack/puppet-aodh/+/886912,https://review.opendev.org/c/openstack/puppet-aodh/+/890012,True,1.0,,,4,1,4,1,1.0,35,False,False,1,3,2,0.72,17.38,0,0,ok,1,3,2,0.67,16.02,1,0,ok,Clean
openstack-puppet-aodh-stable-zed-I7dc9f4a,openstack/puppet-aodh,stable/zed,I7dc9f4a9849043624359eb97775af20d1885103a,https://review.opendev.org/c/openstack/puppet-aodh/+/886912,https://review.opendev.org/c/openstack/puppet-aodh/+/889028,True,1.0,,,4,1,4,1,1.0,27,False,False,1,3,2,0.72,17.38,0,0,ok,1,2,1,2.45,58.73,3,0,ok,Clean
